warehouse_code,tenant_code,part,sloc,bin,kitqty,grn_number,qoh,mfgdt,expdt,carton_code,uomqty,projectrefno,part_desc
LPT,CQJ-B3,QT112-C-40,OK,LBQ/SB/C-3-6-2,0,3.21334E+11,2,,,3131LBQ1111479,EA/1.00,,SANDALS PS001 BLATEST SIZE 39
TVCC,CQJ-B3,QT112-C-51,OK,LBQ/SB/C-3-29-4,0,3.21334E+11,2,,,3132LBQ1113524,EA/1.00,,SANDALS PS001 BLATEST SIZE 40
NEL,HNV,QT112-H-46,OK,LBQ/SB/B-2-28-3,0,3.21334E+11,2,,,3132LBQ1113400,EA/1.00,,SANDALS PS001 GREEN SIZE 35
LPT,HOJ,QT112-H-47,OK,LBQ/SB/B-2-28-3,0,3.21334E+11,2,,,3132LBQ1113400,EA/1.00,,SANDALS PS001 GREEN SIZE 36
NEL,HCZ,QT112-H-48,OK,LBQ/SB/B-2-28-3,0,3.21334E+11,2,,,3132LBQ1113400,EA/1.00,,SANDALS PS001 GREEN SIZE 37
LPT,HOJ,DLT490-C-51,OK,LBQ/SB/C-5-27-5,0,3.21334E+11,2,,,3132LBQ1113537,EA/1.00,,SEPATU WANITA TESTS389 PREMIUM IMPORT BLATEST SIZE 40
TVC,HUD,DLT440-C-46,OK,LBQ/SB/C-2-26-5,0,3.21334E+11,1,,,3132LBQ1113756,EA/1.00,,SANDAL TESTS339 CNK MESH FLATFORM SANDALS BLATEST SIZE 35
TVC,HNV,DLT440-C-48,OK,LBQ/SB/C-3-26-5,0,3.21334E+11,1,,,3132LBQ1113757,EA/1.00,,SANDAL TESTS339 CNK MESH FLATFORM SANDALS BLATEST SIZE 37
TVCC,NUT,DLT440-X-49,OK,LBQ/SB/C-2-9-5,0,3.21429E+11,1,,,3131LBQ1112834,EA/1.00,,SANDAL TESTS339 CNK MESH FLATFORM SANDALS WHITE SIZE 38
NEL,HUD,DLT460-OE-46,OK,LBQ/SB/C-3-8-4,0,3.21334E+11,2,,,3132LBQ1113822,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT NUDE SIZE 35
TVCC,QVS,DLT460-OE-47,OK,LBQ/SB/C-2-8-4,0,3.21334E+11,2,,,3132LBQ1113823,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT NUDE SIZE 36
LBX,NUT,DLT460-OE-48,OK,LBQ/SB/C-3-8-4,0,3.21334E+11,2,,,3132LBQ1113822,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT NUDE SIZE 37
LQE,HUD,DLT460-OE-49,OK,LBQ/SB/C-3-8-4,0,3.21334E+11,2,,,3132LBQ1113822,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT NUDE SIZE 38
NEL,HNV,DLT460-OE-40,OK,LBQ/SB/C-2-8-4,0,3.21334E+11,2,,,3132LBQ1113823,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT NUDE SIZE 39
LBQ,HSJ,DLT460-OE-51,OK,LBQ/SB/C-2-8-4,0,3.21334E+11,2,,,3132LBQ1113823,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT NUDE SIZE 40
TVCC,SMN,DLT460-C-46,OK,LBQ/SB/B-2-28-6,0,3.21334E+11,2,,,3131LBQ1112074,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT BLATEST SIZE 35
LPT,HSJ,DLT460-C-48,OK,LBQ/SB/B-2-28-6,0,3.21334E+11,2,,,3131LBQ1112074,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT BLATEST SIZE 37
LBX,QVS,DLT460-C-49,OK,LBQ/SB/B-3-28-6,0,3.21334E+11,2,,,3131LBQ1112073,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT BLATEST SIZE 38
TVC,SFF,DLT460-C-51,OK,LBQ/SB/B-3-28-6,0,3.21334E+11,2,,,3131LBQ1112073,EA/1.00,,SEPATU WANITA TESTS359 CNK CHAIN LINK BALLERINA FLATS PREMIUM IMPORT BLATEST SIZE 40
LBQ,POE,TQ14-B-46,OK,LBQ/SB/C-3-22-4,0,3.21334E+11,2,,,3132LBQ1113790,EA/1.00,,SEPATU WANITA SP03 PREMIUM IMPORT APRICOT SIZE 35
LBX,QVS,TQ14-B-47,OK,LBQ/SB/C-3-22-4,0,3.21334E+11,2,,,3132LBQ1113790,EA/1.00,,SEPATU WANITA SP03 PREMIUM IMPORT APRICOT SIZE 36
NEL,NUT,TQ14-B-48,OK,LBQ/SB/C-3-22-4,0,3.21334E+11,2,,,3132LBQ1113790,EA/1.00,,SEPATU WANITA SP03 PREMIUM IMPORT APRICOT SIZE 37
NEL,SFF,DLT441-X-46,OK,LBQ/SB/C-5-29-4,0,3.21334E+11,5,,,3132LBQ1113522,EA/1.00,,SEPATU TESTS330 CNK EYELET EMBELLISHED MULES WHITE SIZE 35
LQE,GDP,DLT441-X-47,OK,LBQ/SB/C-2-29-5,0,3.21334E+11,2,,,3132LBQ1113519,EA/1.00,,SEPATU TESTS330 CNK EYELET EMBELLISHED MULES WHITE SIZE 36
TVCC,HNV,DLT441-X-47,OK,LBQ/SB/C-2-20-5,0,3.21334E+11,1,,,3132LBQ1113475,EA/1.00,,SEPATU TESTS330 CNK EYELET EMBELLISHED MULES WHITE SIZE 36
TVCC,HOJ,DLT441-X-47,OK,LBQ/SB/C-5-29-4,0,3.21334E+11,2,,,3132LBQ1113522,EA/1.00,,SEPATU TESTS330 CNK EYELET EMBELLISHED MULES WHITE SIZE 36
LQE,CQJ-B3,DLT441-X-48,OK,LBQ/SB/C-5-29-4,0,3.21334E+11,1,,,3132LBQ1113522,EA/1.00,,SEPATU TESTS330 CNK EYELET EMBELLISHED MULES WHITE SIZE 37
LPT,HUD,DLT441-X-48,OK,LBQ/SB/C-2-20-5,0,3.21334E+11,4,,,3132LBQ1113475,EA/1.00,,SEPATU TESTS330 CNK EYELET EMBELLISHED MULES WHITE SIZE 37
LBQ,GDP,DLT463-OE-46,OK,LBQ/SB/C-3-24-4,0,3.21334E+11,2,,,3132LBQ1113778,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS NUDE SIZE 35
NEL,HCZ,DLT463-OE-47,OK,LBQ/SB/C-4-24-4,0,3.21334E+11,2,,,3132LBQ1113777,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS NUDE SIZE 36
LBX,CQJ-B3,DLT463-OE-48,OK,LBQ/SB/C-5-29-6,0,3.21334E+11,2,,,3132LBQ1113518,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS NUDE SIZE 37
LPT,POE,DLT463-OE-49,OK,LBQ/SB/C-4-8-3,0,3.21334E+11,1,,,3132LBQ1113826,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS NUDE SIZE 38
LBQ,GDP,DLT463-OE-49,OK,LBQ/SB/C-2-20-5,0,3.21334E+11,1,,,3132LBQ1113475,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS NUDE SIZE 38
LBQ,CQJ-B3,DLT463-OE-40,OK,LBQ/SB/C-4-8-3,0,3.21334E+11,2,,,3132LBQ1113826,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS NUDE SIZE 39
LBX,MNC,DLT463-OE-51,OK,LBQ/SB/C-3-24-4,0,3.21334E+11,2,,,3132LBQ1113778,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS NUDE SIZE 40
LQE,FML,DLT463-H-46,OK,LBQ/SB/C-3-5-4,0,3.21334E+11,2,,,3131LBQ1111448,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS GREEN SIZE 35
LBQ,CQJ-B3,DLT463-H-47,OK,LBQ/SB/C-5-9-4,0,3.21334E+11,1,,,3132LBQ1113846,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS GREEN SIZE 36
TVCC,POE,DLT463-H-47,OK,LBQ/SB/C-2-21-3,0,3.21334E+11,1,,,3131LBQ1112059,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS GREEN SIZE 36
LQE,CQJ-B3,DLT463-H-48,OK,LBQ/SB/C-5-9-5,0,3.21334E+11,2,,,3132LBQ1113854,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS GREEN SIZE 37
LPT,SMN,DLT463-H-49,OK,LBQ/SB/C-4-9-5,0,3.21334E+11,2,,,3132LBQ1113853,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS GREEN SIZE 38
LQE,SFF,DLT463-H-40,OK,LBQ/SB/C-4-9-5,0,3.21334E+11,2,,,3132LBQ1113853,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS GREEN SIZE 39
LBX,HSJ,DLT463-H-51,OK,LBQ/SB/C-3-21-3,0,3.21334E+11,2,,,3132LBQ1113884,EA/1.00,,SANDAL TESTS352 CNK WOVEN STRAPPY SLIDE SANDALS GREEN SIZE 40
LBQ,SFF,DLT495-C-46,OK,LBQ/SB/C-4-5-5,0,3.21334E+11,3,,,3131LBQ1111496,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT BLATEST SIZE 35
LBQ,SFF,DLT495-C-47,OK,LBQ/SB/C-3-6-5,0,3.21334E+11,3,,,3131LBQ1111489,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT BLATEST SIZE 36
LBQ,GDP,DLT495-C-48,OK,LBQ/SB/C-4-5-5,0,3.21334E+11,3,,,3131LBQ1111498,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT BLATEST SIZE 37
TVCC,QVS,DLT495-C-49,OK,LBQ/SB/C-4-5-5,0,3.21334E+11,3,,,3131LBQ1111497,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT BLATEST SIZE 38
LBQ,QVS,DLT495-C-40,OK,LBQ/SB/C-2-6-5,0,3.21334E+11,3,,,3131LBQ1111488,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT BLATEST SIZE 39
LQE,FML,DLT495-C-51,OK,LBQ/SB/C-5-5-3,0,3.21334E+11,3,,,3131LBQ1111451,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT BLATEST SIZE 40
LQE,HNV,DLT495-OE-46,OK,LBQ/SB/C-5-5-2,0,3.21334E+11,3,,,3131LBQ1111456,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT NUDE SIZE 35
LBQ,CQJ-B3,DLT495-OE-47,OK,LBQ/SB/C-5-5-2,0,3.21334E+11,3,,,3131LBQ1111456,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT NUDE SIZE 36
NEL,FML,DLT495-OE-48,OK,LBQ/SB/C-5-5-3,0,3.21334E+11,2,,,3131LBQ1111451,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT NUDE SIZE 37
LBQ,NUT,DLT495-OE-49,OK,LBQ/SB/C-5-5-3,0,3.21334E+11,3,,,3131LBQ1111451,EA/1.00,,SANDAL WANITA TESTS384 PREMIUM IMPORT NUDE SIZE 38
TVCC,POE,ET10-H-49,OK,LBQ/SB/D-3-20-5,0,3.21334E+11,2,,,3132LBQ1113411,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT GOLD SIZE 38
LBQ,QVS,ET10-H-40,OK,LBQ/SB/D-4-20-5,0,3.21334E+11,2,,,3132LBQ1113300,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT GOLD SIZE 39
LBQ,NUT,ET10-H-51,OK,LBQ/SB/D-4-20-5,0,3.21334E+11,2,,,3132LBQ1113300,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT GOLD SIZE 40
LBX,FML,ET10-T-46,OK,LBQ/SB/C-5-5-6,0,3.21334E+11,2,,,3131LBQ1111450,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT SILVER SIZE 35
LBQ,QVS,ET10-T-47,OK,LBQ/SB/C-4-5-6,0,3.21334E+11,1,,,3131LBQ1111459,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT SILVER SIZE 36
LQE,QVS,ET10-T-47,OK,LBQ/SB/C-5-5-6,0,3.21334E+11,1,,,3132LBQ1113843,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT SILVER SIZE 36
LBX,QVS,ET10-T-48,OK,LBQ/SB/D-2-20-5,0,3.21334E+11,2,,,3132LBQ1113412,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT SILVER SIZE 37
TVCC,GDP,ET10-T-49,OK,LBQ/SB/D-3-20-5,0,3.21334E+11,2,,,3132LBQ1113411,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT SILVER SIZE 38
LBQ,NUT,ET10-T-40,OK,LBQ/SB/D-4-20-5,0,3.21334E+11,2,,,3132LBQ1113300,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT SILVER SIZE 39
LBX,NUT,ET10-T-51,OK,LBQ/SB/D-4-20-5,0,3.21334E+11,2,,,3132LBQ1113300,EA/1.00,,SANDAL WANITA DS09 DI*R VINYL HEELED SANDALS PREMIUM IMPORT SILVER SIZE 40
LBQ,HCZ,aT368-CM-46,OK,LBQ/SB/C-5-24-6,0,3.21334E+11,3,,,3132LBQ1113747,EA/1.00,,SEPATU ZS257 ZR SNEAKERS BLUE SIZE 35
LQE,SMN,aT368-CM-47,OK,LBQ/SB/C-4-24-6,0,3.21334E+11,3,,,3132LBQ1113746,EA/1.00,,SEPATU ZS257 ZR SNEAKERS BLUE SIZE 36
LQE,NUT,NDN116-Q-,OK,LBQ/SB/B-4-24-6,0,3.21334E+11,3,,,3132LBQ1113487,EA/1.00,,"TAS MCM005 STARK BATESTPATEST PINK,M"
LBX,HOJ,DL214-N-CM,OK,LBQ/SB/B-5-8-3,0,3.21334E+11,5,,,3132LBQ1113350,EA/1.00,,"DOMPET TEST103 C&amp;K FRONT FLAP WALLET SWAP BLUSH,M"
NEL,HNV,GQ2-Jufn,OK,LBQ/SB/C-2-3-2,0,3.21434E+11,1,,,3131LBQ1112406,EA/1.00,,FlexPlus Unit
TVCC,CQJ-B3,GQ2-Jufn,OK,LBQ/SB/C-2-3-2,0,3.21416E+11,3,,,3131LBQ1112842,EA/1.00,,FlexPlus Unit
TVCC,SFF,GQ2-Jufn,OK,LBQ/SB/C-2-3-2,0,3.21416E+11,1,,,3131LBQ1112681,EA/1.00,,FlexPlus Unit
LPT,CQJ-B3,GQ2-Jufn,OK,LBQ/SB/C-2-3-2,0,3.21427E+11,1,,,3131LBQ1112819,EA/1.00,,FlexPlus Unit
LQE,HOJ,GQ2-Jufn,OK,LBQ/SB/C-4-3-3,0,3.21516E+11,50,,,3131LBQ1112418,EA/1.00,,FlexPlus Unit
TVCC,QVS,GQ2-Jufn,OK,LBQ/SB/C-4-3-3,0,3.21516E+11,3,,,3131LBQ1112415,EA/1.00,,FlexPlus Unit
LBQ,HSJ,GQ2-Jufn,OK,LBQ/SB/C-2-3-2,0,3.21424E+11,1,,,3131LBQ1112815,EA/1.00,,FlexPlus Unit
NEL,FML,aT368-CM-48,OK,LBQ/SB/C-4-24-6,0,3.21334E+11,1,,,3131LBQ1112050,EA/1.00,,SEPATU ZS257 ZR SNEAKERS BLUE SIZE 37
LPT,HUD,aT368-CM-48,OK,LBQ/SB/C-4-24-6,0,3.21334E+11,2,,,3132LBQ1113746,EA/1.00,,SEPATU ZS257 ZR SNEAKERS BLUE SIZE 37
LBQ,HNV,aT368-CM-49,OK,LBQ/SB/C-3-24-6,0,3.21334E+11,3,,,3132LBQ1113745,EA/1.00,,SEPATU ZS257 ZR SNEAKERS BLUE SIZE 38
NEL,CQJ-B3,aT368-CM-40,OK,LBQ/SB/C-5-24-6,0,3.21334E+11,1,,,3132LBQ1113747,EA/1.00,,SEPATU ZS257 ZR SNEAKERS BLUE SIZE 39
NEL,CQJ-B3,aT368-CM-40,OK,LBQ/SB/C-3-24-6,0,3.21334E+11,2,,,3132LBQ1113745,EA/1.00,,SEPATU ZS257 ZR SNEAKERS BLUE SIZE 39
LBX,FML,aT368-CM-51,OK,LBQ/SB/C-2-24-6,0,3.21334E+11,3,,,3132LBQ1113744,EA/1.00,,SEPATU ZS257 ZR SNEAKERS BLUE SIZE 40
NEL,HUD,aT368-X-46,OK,LBQ/SB/C-2-27-2,0,3.21334E+11,3,,,3132LBQ1113445,EA/1.00,,SEPATU ZS257 ZR SNEAKERS WHITE SIZE 35
LBX,HNV,aT368-X-47,OK,LBQ/SB/C-3-27-2,0,3.21334E+11,3,,,3132LBQ1113446,EA/1.00,,SEPATU ZS257 ZR SNEAKERS WHITE SIZE 36
LQE,HOJ,aT368-X-48,OK,LBQ/SB/C-3-27-2,0,3.21334E+11,3,,,3132LBQ1113446,EA/1.00,,SEPATU ZS257 ZR SNEAKERS WHITE SIZE 37
TVCC,MNC,aT368-X-49,OK,LBQ/SB/C-4-27-2,0,3.21334E+11,2,,,3132LBQ1113447,EA/1.00,,SEPATU ZS257 ZR SNEAKERS WHITE SIZE 38
LQE,HSJ,aT368-X-40,OK,LBQ/SB/C-4-22-3,0,3.21334E+11,2,,,3132LBQ1113872,EA/1.00,,SEPATU ZS257 ZR SNEAKERS WHITE SIZE 39
LBQ,HCZ,aT368-X-40,OK,LBQ/SB/C-3-22-3,0,3.21334E+11,1,,,3132LBQ1113871,EA/1.00,,SEPATU ZS257 ZR SNEAKERS WHITE SIZE 39
TVC,HNV,aT368-X-40,OK,LBQ/SB/D-3-28-5,0,3.21335E+11,1,,,3132LBQ1113129,EA/1.00,,SEPATU ZS257 ZR SNEAKERS WHITE SIZE 39
LBX,QVS,DLT496-CF-46,OK,LBQ/SB/C-3-28-6,0,3.21334E+11,2,,,3132LBQ1113512,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BEIGE SIZE 35
TVCC,FML,DLT496-CF-47,OK,LBQ/SB/C-5-28-5,0,3.21334E+11,2,,,3132LBQ1113720,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BEIGE SIZE 36
LPT,HSJ,DLT496-CF-48,OK,LBQ/SB/C-5-28-5,0,3.21334E+11,2,,,3132LBQ1113720,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BEIGE SIZE 37
LPT,GDP,DLT496-CF-49,OK,LBQ/SB/C-5-28-5,0,3.21334E+11,2,,,3132LBQ1113720,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BEIGE SIZE 38
LQE,SFF,DLT496-CF-40,OK,LBQ/SB/C-5-28-5,0,3.21334E+11,2,,,3132LBQ1113720,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BEIGE SIZE 39
LQE,SFF,DLT496-CF-51,OK,LBQ/SB/C-5-28-5,0,3.21334E+11,2,,,3132LBQ1113720,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BEIGE SIZE 40
LBX,HOJ,DLT496-CU-46,OK,LBQ/SB/C-2-0-3,0,3.21334E+11,2,,,3132LBQ1113807,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BLATEST TWEED SIZE 35
TVCC,SFF,DLT496-CU-47,OK,LBQ/SB/C-2-26-4,0,3.21334E+11,2,,,3132LBQ1113444,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BLATEST TWEED SIZE 36
TVCC,FML,DLT496-CU-48,OK,LBQ/SB/C-2-26-4,0,3.21334E+11,2,,,3132LBQ1113444,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BLATEST TWEED SIZE 37
LBX,SMN,DLT496-CU-49,OK,LBQ/SB/C-2-26-4,0,3.21334E+11,2,,,3132LBQ1113444,EA/1.00,,SEPATU WANITA TESTS385 PREMIUM IMPORT BLATEST TWEED SIZE 38
LBX,GDP,QT152-Q-48,OK,LBQ/SB/C-4-23-5,0,3.21334E+11,2,,,3132LBQ1113764,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT PINK SIZE 37
NEL,GDP,QT152-Q-48,OK,LBQ/SB/D-4-28-5,0,3.21335E+11,2,,,3132LBQ1113128,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT PINK SIZE 37
TVCC,SMN,QT152-Q-49,OK,LBQ/SB/C-4-23-5,0,3.21334E+11,2,,,3132LBQ1113764,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT PINK SIZE 38
TVCC,MNC,QT152-Q-40,OK,LBQ/SB/C-3-23-5,0,3.21334E+11,1,,,3132LBQ1113763,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT PINK SIZE 39
LPT,HCZ,QT152-Q-51,OK,LBQ/SB/C-3-23-5,0,3.21334E+11,2,,,3132LBQ1113765,EA/1.00,,SEPATU WANITA PS041 TESTO SNAKE PATTERN PUMPS PREMIUM IMPORT PINK SIZE 40
LQE,MNC,DLT425-C-47,OK,LBQ/SB/C-2-21-2,0,3.21334E+11,2,,,3132LBQ1113889,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS BLATEST SIZE 36
LPT,POE,DLT425-C-48,OK,LBQ/SB/C-3-21-2,0,3.21334E+11,2,,,3132LBQ1113888,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS BLATEST SIZE 37
LBX,GDP,DLT425-C-49,OK,LBQ/SB/C-3-21-2,0,3.21334E+11,1,,,3132LBQ1113888,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS BLATEST SIZE 38
LBX,POE,DLT425-C-40,OK,LBQ/SB/C-3-21-2,0,3.21334E+11,1,,,3132LBQ1113888,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS BLATEST SIZE 39
TVC,HNV,DLT425-C-51,OK,LBQ/SB/C-4-21-2,0,3.21334E+11,2,,,3132LBQ1113887,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS BLATEST SIZE 40
LBX,MNC,DLT425-Z-46,OK,LBQ/SB/C-2-9-2,0,3.21334E+11,1,,,3131LBQ1111461,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS YELLOW SIZE 35
LQE,HCZ,DLT425-Z-47,OK,LBQ/SB/C-2-9-2,0,3.21334E+11,2,,,3131LBQ1111461,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS YELLOW SIZE 36
LBQ,HCZ,DLT425-Z-48,OK,LBQ/SB/C-3-9-2,0,3.21334E+11,2,,,3131LBQ1111462,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS YELLOW SIZE 37
TVCC,GDP,DLT425-Z-49,OK,LBQ/SB/C-3-9-2,0,3.21334E+11,1,,,3131LBQ1111462,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS YELLOW SIZE 38
LBX,HUD,DLT425-Z-40,OK,LBQ/SB/C-3-21-2,0,3.21334E+11,2,,,3132LBQ1113888,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS YELLOW SIZE 39
LBQ,FHT,DLT425-Z-51,OK,LBQ/SB/C-4-21-2,0,3.21334E+11,2,,,3132LBQ1113887,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS YELLOW SIZE 40
LBQ,FML,DLT425-TQ-46,OK,LBQ/SB/C-2-21-2,0,3.21334E+11,2,,,3132LBQ1113889,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS SNAKE PRINT 35
TVCC,SFF,DLT425-TQ-47,OK,LBQ/SB/C-2-21-2,0,3.21334E+11,2,,,3132LBQ1113889,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS SNAKE PRINT 36
TVC,NUT,DLT425-TQ-48,OK,LBQ/SB/C-2-0-4,0,3.21334E+11,2,,,3132LBQ1113802,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS SNAKE PRINT 37
LBX,GDP,DLT425-TQ-49,OK,LBQ/SB/C-3-0-4,0,3.21334E+11,2,,,3132LBQ1113801,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS SNAKE PRINT 38
LQE,FML,DLT425-TQ-40,OK,LBQ/SB/C-4-0-4,0,3.21334E+11,2,,,3132LBQ1113890,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS SNAKE PRINT 39
TVCC,SMN,DLT425-TQ-51,OK,LBQ/SB/C-4-0-4,0,3.21334E+11,2,,,3132LBQ1113890,EA/1.00,,SANDAL TESTS314 SCULPTURAL CHROME HEEL SANDALS SNAKE PRINT 40
TVCC,SFF,aT106-C-46,OK,LBQ/SB/C-5-21-2,0,3.21334E+11,3,,,3132LBQ1113886,EA/1.00,,SEPATU ZS095 ZRA SLINGBATEST FLAT SHOES BLATEST SIZE 35
NEL,MNC,aT106-C-47,OK,LBQ/SB/B-3-8-4,0,3.21334E+11,2,,,3132LBQ1113713,EA/1.00,,SEPATU ZS095 ZRA SLINGBATEST FLAT SHOES BLATEST SIZE 36
LPT,FHT,aT106-C-48,OK,LBQ/SB/C-5-21-2,0,3.21334E+11,2,,,3132LBQ1113886,EA/1.00,,SEPATU ZS095 ZRA SLINGBATEST FLAT SHOES BLATEST SIZE 37
TVC,HNV,aT199-C-46,OK,LBQ/SB/B-5-7-6,0,3.21313E+11,7,,,3131LBQ1112155,EA/1.00,,SEPATU ZS088 ZRA FLAT MESH MULES BLATEST SIZE 35
LBX,FHT,aT199-C-46,OK,LBQ/SB/B-4-7-6,0,3.21313E+11,3,,,3131LBQ1112154,EA/1.00,,SEPATU ZS088 ZRA FLAT MESH MULES BLATEST SIZE 35
LQE,HNV,aT199-C-47,OK,LBQ/SB/B-5-2-5,0,3.21313E+11,8,,,3131LBQ1112126,EA/1.00,,SEPATU ZS088 ZRA FLAT MESH MULES BLATEST SIZE 36
LPT,POE,aT199-C-47,OK,LBQ/SB/B-2-2-3,0,3.21313E+11,2,,,3131LBQ1112137,EA/1.00,,SEPATU ZS088 ZRA FLAT MESH MULES BLATEST SIZE 36
NEL,MNC,aT199-C-48,OK,LBQ/SB/B-2-6-3,0,3.21313E+11,3,,,3131LBQ1111961,EA/1.00,,SEPATU ZS088 ZRA FLAT MESH MULES BLATEST SIZE 37
LPT,QVS,aT199-C-48,OK,LBQ/SB/B-3-6-2,0,3.21313E+11,4,,,3131LBQ1111081,EA/1.00,,SEPATU ZS088 ZRA FLAT MESH MULES BLATEST SIZE 37
